 02/08/2015 00:00:00,99
 03/08/2015 00:00:00,91
 04/08/2015 00:00:00,89
 05/08/2015 00:00:00,112
 06/08/2015 00:00:00,112
 07/08/2015 00:00:00,118
 08/08/2015 00:00:00,128
 09/08/2015 00:00:00,172
 10/08/2015 00:00:00,171
 11/08/2015 00:00:00,142
 12/08/2015 00:00:00,124
 13/08/2015 00:00:00,131
 14/08/2015 00:00:00,184
 15/08/2015 00:00:00,212
 16/08/2015 00:00:00,140
 17/08/2015 00:00:00,122
 18/08/2015 00:00:00,137
 19/08/2015 00:00:00,141
 20/08/2015 00:00:00,139
 21/08/2015 00:00:00,139
 22/08/2015 00:00:00,137
 23/08/2015 00:00:00,124
 23/08/2015 12:55:37,0
 24/08/2015 00:00:00,121
 25/08/2015 00:00:00,168
 26/08/2015 00:00:00,117
 27/08/2015 00:00:00,42
 28/08/2015 00:00:00,41
 29/08/2015 00:00:00,37
 30/08/2015 00:00:00,22
 31/08/2015 00:00:00,9
 01/09/2015 00:00:00,39
 02/09/2015 00:00:00,46
 03/09/2015 00:00:00,93
 04/09/2015 00:00:00,77
 05/09/2015 00:00:00,57
 06/09/2015 00:00:00,12
 07/09/2015 00:00:00,0
 08/09/2015 00:00:00,105
 09/09/2015 00:00:00,129
 10/09/2015 00:00:00,85
 11/09/2015 00:00:00,72
 12/09/2015 00:00:00,32
 13/09/2015 00:00:00,33
 14/09/2015 00:00:00,49
 15/09/2015 00:00:00,168
 16/09/2015 00:00:00,161
 17/09/2015 00:00:00,234
 18/09/2015 00:00:00,172
 19/09/2015 00:00:00,63
 20/09/2015 00:00:00,13
 21/09/2015 00:00:00,6
 22/09/2015 00:00:00,186
 23/09/2015 00:00:00,145
 24/09/2015 00:00:00,168
 25/09/2015 00:00:00,165
 26/09/2015 00:00:00,68
 27/09/2015 00:00:00,13
 28/09/2015 00:00:00,1
 29/09/2015 00:00:00,194
 30/09/2015 00:00:00,148
 01/10/2015 00:00:00,218
 02/10/2015 00:00:00,187
 03/10/2015 00:00:00,74
 04/10/2015 00:00:00,10
 05/10/2015 00:00:00,5
 06/10/2015 00:00:00,159
 07/10/2015 00:00:00,175
 08/10/2015 00:00:00,158
 09/10/2015 00:00:00,175
 10/10/2015 00:00:00,80
 11/10/2015 00:00:00,50
 12/10/2015 00:00:00,4
 13/10/2015 00:00:00,163
 14/10/2015 00:00:00,180
 15/10/2015 00:00:00,176
 16/10/2015 00:00:00,154
 17/10/2015 00:00:00,90
 18/10/2015 00:00:00,55
 19/10/2015 00:00:00,10
 20/10/2015 00:00:00,211
 21/10/2015 00:00:00,221
 22/10/2015 00:00:00,218
 23/10/2015 00:00:00,183
